date,total_const_gas,Methane,Ethane,Propane,CO2,Nitrogen,Methane_pct,Ethane_pct,Propane_pct,CO2_pct,Nitrogen_pct
2017-01-04 00:00:00 +0000,297878.7020202529,268515.6706145345,550.8503730243137,31.9654941117303,22103.74310766984,6676.472430912569,0.9014262140711152,0.001849243901253676,0.0001073104384265679,0.07420383853481072,0.02241339305439377
2017-01-05 00:00:00 +0000,293912.5523602029,265201.3255918933,532.5035715044463,32.11146458315893,21449.18780578694,6697.423926435128,0.902313710191177,0.001811775534009311,0.0001092551656106368,0.07297812779190187,0.02278713131730126
2017-01-06 00:00:00 +0000,296221.8343055439,267332.1531524385,535.8723131845386,32.40622600143006,21556.50593503323,6764.896678886233,0.9024728166280052,0.001809023681325943,0.0001093985056078075,0.07277149567846625,0.02283726550659478
2017-01-07 00:00:00 +0000,301391.9349168035,271652.5147346362,559.8778060089591,32.09639162204179,22403.67295343885,6743.773031097425,0.9013264233816457,0.001857640305350268,0.0001064938636493432,0.07433401613624192,0.0223754263131128
2017-01-08 00:00:00 +0000,301528.9857773253,271690.262216224,560.9374394778497,32.12648282980799,22501.33335773313,6744.326281060455,0.9010419396855707,0.00186031017227675,0.000106545255498365,0.0746241138301378,0.02236709105651634
2017-01-09 00:00:00 +0000,310573.9884703006,279777.2173131692,580.4092934324597,32.62132441363202,23237.56666873548,6946.173870549876,0.9008391806769855,0.00186882776722933,0.0001050355973927659,0.07482135507609525,0.02236560088229707
2017-01-10 00:00:00 +0000,313123.9909254062,281732.2395334544,594.2408511075114,32.68672085446531,23800.68237753605,6964.141442453817,0.8997465786662442,0.001897781288975312,0.0001043890656792634,0.07601040823220076,0.02224084274690036
2017-01-11 00:00:00 +0000,310580.5397001466,279603.9333180069,586.4844082583021,32.41462674629959,23446.29769963341,6911.409647501748,0.9002622430495919,0.001888348860571013,0.000104367861481581,0.07549184415182578,0.02225319607652959
2017-01-12 00:00:00 +0000,311356.048791573,280054.4590013961,595.30723453928,32.26307386086207,23802.16704615919,6871.852435617538,0.8994668967837182,0.001911982236573759,0.0001036211565058096,0.0764467789803331,0.0220707208428691
2017-01-13 00:00:00 +0000,312507.3917636212,281025.2840918264,599.2336739050088,32.40027141284859,23966.0136540787,6884.460072398233,0.8992596383268665,0.001917502400577666,0.0001036784161488121,0.07668942970861453,0.02202975114779237
2017-01-14 00:00:00 +0000,308996.1475156255,277942.9439444251,589.5587382028875,32.30888306348591,23594.19952419772,6837.136425736247,0.8995029426066549,0.001907980869480175,0.0001045607957356559,0.07635758475922291,0.02212693096890634
2017-01-15 00:00:00 +0000,309119.3067752848,278082.538281074,589.7279623399299,32.07297305700591,23586.88583522778,6828.081723586145,0.8995961500496857,0.001907768131638036,0.0001037559685015775,0.07630350262261146,0.0220888232275632
2017-01-16 00:00:00 +0000,310391.523816732,279185.5635504611,592.1990994976417,32.32863853517346,23718.96114173556,6862.471386502551,0.8994625887893247,0.001907910023494393,0.0001041543858467656,0.07641626565724201,0.02210908114409219
2017-01-17 00:00:00 +0000,311014.3354828443,279597.0252994056,596.9983961117264,32.45021409011839,23925.74058781814,6862.120985418647,0.8989843663165434,0.001919520510798632,0.0001043367150254988,0.07692809577627299,0.02206368068135935
2017-01-18 00:00:00 +0000,313937.387146553,282089.0234652254,606.1370980084605,32.49204781687519,24275.42076097192,6934.313774530371,0.898551861022975,0.001930757924431289,0.0001034984973029261,0.07732567624906558,0.02208820630622526
2017-01-19 00:00:00 +0000,315127.9705583075,283196.2321678894,605.9183359900063,32.80016144194354,24316.01529487559,6977.004598110565,0.8986705675987913,0.001922769136984285,0.0001040852114264309,0.07716235170047035,0.02214022635232763
2017-01-20 00:00:00 +0000,315516.4428711794,283581.33630611,606.1610283084129,32.97414270078607,24322.12288411022,6973.848509949957,0.8987846519995536,0.001921170962731407,0.0001045084763276471,0.07708670477766694,0.02210296378372037
2017-01-21 00:00:00 +0000,316621.1100120292,284467.0283418492,611.3361066605141,32.90466454214547,24507.95608655615,7001.884812421177,0.8984461848770654,0.001930812846424826,0.0001039244178661851,0.07740468121542822,0.02211439664321548
2017-01-22 00:00:00 +0000,314951.5729647694,282962.2257610108,608.2234103365936,32.6213664121509,24382.49038147827,6966.012045531516,0.8984309019236526,0.001931164860080345,0.0001035758167678684,0.07741663314126616,0.02211772425823299
2017-01-23 00:00:00 +0000,314477.8417771137,282566.0341808042,607.0693666105716,32.69314393079289,24306.90914060851,6965.135945159629,0.8985244638669104,0.001930404263715445,0.0001039600874454111,0.07729291514864833,0.02214825663328029
2017-01-24 00:00:00 +0000,313569.9875480499,281841.9309581835,602.6069458065567,32.64435934291973,24129.24562926831,6963.559655448676,0.898816666614165,0.001921762189419407,0.0001041054968244289,0.07695011189669693,0.02220735380289421
2017-01-25 00:00:00 +0000,311032.0480235731,279645.4239719532,593.4447245492053,32.45589026633532,23839.31834930995,6921.40508749437,0.8990887779858587,0.001907985779343961,0.0001043490227858304,0.07664585852420959,0.02225302868780197
2017-01-26 00:00:00 +0000,312814.7546395512,281108.4662275263,602.8489934513095,32.44709969734058,24152.50419820357,6918.488120672657,0.8986419663977829,0.001927175699068152,0.0001037262444181336,0.0772102461280444,0.02211688553068624
2017-01-27 00:00:00 +0000,311938.239030388,280227.1306981524,604.18689672857,32.36944956457762,24185.22342686215,6889.32855908031,0.8983417088241418,0.001936879872780561,0.0001037687770027589,0.07753208937140312,0.02208555315467167
2017-01-28 00:00:00 +0000,310296.4507893417,278725.7206767492,601.2591280577261,32.23133950107399,24094.9890294096,6842.250615624104,0.8982562319604949,0.00193769257279039,0.0001038727301555751,0.07765151347402147,0.02205068926253773
2017-01-29 00:00:00 +0000,310361.4577780674,278837.5452274077,599.8197863330844,32.32648335057394,24033.71761658947,6858.048664386631,0.8984283912817493,0.001932649081581522,0.0001041575316149272,0.07743782938980603,0.02209697271524826
2017-01-30 00:00:00 +0000,309976.3141711153,278598.6763630411,593.6164160935225,32.26539931198607,23876.70970937404,6875.046283294622,0.8987740792648019,0.001915037985017882,0.0001040898863458797,0.07702752958148103,0.02217926328235328
2017-01-31 00:00:00 +0000,310108.5953182991,278703.8511233482,595.1857618228843,32.32240338908056,23909.16831458637,6868.067715152562,0.8987298492558172,0.001919281731652677,0.0001042293050790948,0.07709934092618657,0.02214729878126434
2017-02-01 00:00:00 +0000,306130.1451330688,274981.112213159,593.2349931964944,32.20514439233757,23760.96506922346,6762.627713097526,0.8982490505586441,0.001937852258681114,0.0001052008268520522,0.07761720120341312,0.02209069515240959
2017-02-02 00:00:00 +0000,305854.4837087736,274715.627913408,593.2151646676626,32.22999198392925,23750.10137343812,6763.309265275873,0.8981906185654771,0.001939533981893514,0.0001053768824740126,0.07765163709698084,0.0221128334731745
2017-02-03 00:00:00 +0000,306559.8787331409,275698.4239413246,585.7205588979481,32.25189333607853,23427.75056581395,6815.731773768282,0.89932976578882,0.001910623664513566,0.0001052058523423206,0.07642145039536538,0.02223295429895883
2017-02-04 00:00:00 +0000,311907.650925422,280454.8622377644,596.5976650143811,32.57806030052694,23918.28292286782,6905.330039474863,0.8991599321326745,0.001912738155810834,0.0001044477754997951,0.0766838609181368,0.02213902101787797
2017-02-05 00:00:00 +0000,309957.2326215644,278637.8623973224,594.5420962304258,32.50725702993588,23824.71350408369,6867.607366897957,0.8989558334891938,0.001918142355323965,0.0001048765881505495,0.07686451870336565,0.02215662886396593
2017-02-06 00:00:00 +0000,311150.1724494104,279536.4562542902,601.082833677229,32.67123559931186,24085.14263386716,6894.819491976498,0.898397240322082,0.001931809418408593,0.0001050015024646141,0.0774068111364558,0.02215913762058904
2017-02-07 00:00:00 +0000,310236.1120179633,278885.6027288727,594.1627422703922,32.40730304001646,23811.72246159398,6912.216782186103,0.8989462925989891,0.001915195295626929,0.0001044601249971184,0.07675354847218829,0.02228050350819853
2017-02-08 00:00:00 +0000,305600.1930305471,274819.6580235455,583.6054090148024,32.10441807329857,23335.14604066128,6829.679139252277,0.89927841765491,0.001909702357277197,0.0001050536577052799,0.07635841394356956,0.02234841238653798
2017-02-09 00:00:00 +0000,311345.2606578152,279838.5413830112,599.1516312993518,31.0963440702748,23958.03472773338,6918.436571701055,0.8988045643982627,0.001924396183302918,9.987736445569766e-05,0.07695005434518086,0.02222110770879785
2017-02-10 00:00:00 +0000,315348.1200955483,283346.8709137751,608.3762383128301,32.81906717322045,24377.62724913784,6982.426627149332,0.8985208817097845,0.00192922107202826,0.0001040724998242466,0.07730386102112036,0.0221419636972426
2017-02-11 00:00:00 +0000,311239.7628743349,279735.8810722617,599.363047997281,32.37492709980542,23979.45731543169,6892.686511544462,0.8987793798866467,0.001925727749122074,0.0001040192512705293,0.07704496717893192,0.02214590593402883
2017-02-12 00:00:00 +0000,310483.0341934819,279087.5576441717,596.4512739330294,32.15703014319455,23904.21153148481,6862.656713749172,0.8988818289834617,0.001921043046626961,0.0001035709736176935,0.07699039528384846,0.02210316171244517
2017-02-13 00:00:00 +0000,308902.1744274272,277661.3137380935,594.0613553425127,32.01982321834399,23760.82417923992,6853.955331532847,0.8988648728444827,0.001923137499577816,0.0001036568398318823,0.07692022312009407,0.02218810969601349
2017-02-14 00:00:00 +0000,309476.2051743921,278045.2922260954,597.7388926870763,32.23466321210982,23932.68697628933,6868.252416108217,0.8984383535057723,0.001931453477498362,0.0001041587775510733,0.07733288238688038,0.022193151852298
2017-02-15 00:00:00 +0000,310790.2953533916,279230.0827901166,599.0177221326551,32.39017757175309,24022.47829542129,6906.326368149299,0.8984517437155214,0.001927401630902044,0.0001042187547552701,0.07729481471776957,0.02222182118105166
2017-02-16 00:00:00 +0000,312515.6251656881,280803.283943197,602.9800708706252,32.60857364713024,24148.05518006711,6928.697397906242,0.8985255818627375,0.001929439753775319,0.0001043422185045691,0.0772699130395941,0.02217072312538874
2017-02-17 00:00:00 +0000,293262.962804654,263966.1609062373,554.3563870352903,31.19301140946153,22040.26092452225,6670.991575449751,0.9001005731571643,0.001890304802671429,0.0001063653286154637,0.07515528286878671,0.02274747384276199
2017-02-18 00:00:00 +0000,314234.0011004952,282467.8529474773,602.9559420197087,33.06990297262389,24144.00048213446,6986.121825891114,0.8989092585723759,0.001918811904211719,0.0001052397349007684,0.07683446220834952,0.02223222758016209
2017-02-19 00:00:00 +0000,311783.9679258947,280281.9569911603,598.3711005572392,32.91468775925813,23925.63815749314,6945.086988924763,0.8989620565024632,0.001919184955332472,0.0001055688911082219,0.07673787179198331,0.02227531785911289
2017-02-20 00:00:00 +0000,312574.035713003,280881.1884695145,602.116579995484,32.69879092870984,24104.82499780159,6953.206874762708,0.8986069102918453,0.001926316684052194,0.000104611347049737,0.07711716983407409,0.02224499184297878
2017-02-21 00:00:00 +0000,311274.1906569839,279839.6571911093,595.099098541064,32.77883513674225,23860.96751674546,6945.688015451369,0.8990133637500494,0.001911816386977126,0.0001053053421086995,0.07665578526245252,0.02231372925841236
2017-02-22 00:00:00 +0000,312172.0706024746,280558.6079725127,599.4372574400328,32.77220374084065,24016.96509483549,6964.288073945581,0.8987306501540971,0.001920214246851592,0.0001049812165373799,0.07693502192071218,0.0223091324618019
2017-02-23 00:00:00 +0000,313464.3353149167,281729.1578412678,602.7217182052714,32.84672761099873,24126.48464591348,6973.124381919137,0.8987598463417963,0.001922776055527201,0.0001047861715368666,0.07696723973933177,0.02224535169180795
2017-02-24 00:00:00 +0000,310983.0939296953,279503.4092769254,597.7931122800771,31.88823751429224,23919.85062010921,6930.152682866364,0.8987736463259748,0.001922268843383562,0.0001025400998856269,0.07691688418765565,0.02228466054310039
2017-02-25 00:00:00 +0000,312417.2002186615,280745.9146152873,600.7447599734601,32.71553762653089,24084.82181804559,6953.00348772858,0.8986250258269795,0.001922892720224743,0.0001047174662714896,0.07709185602197501,0.02225550796454919
2017-02-26 00:00:00 +0000,311451.6582141718,279881.2922651281,598.7712329058091,32.46311333231824,24006.3936069986,6932.737995807036,0.8986347796956209,0.00192251740234454,0.0001042316278502353,0.07707903610033259,0.0222594351738519
2017-02-27 00:00:00 +0000,311008.9650581193,279516.3313501402,597.6005430832726,32.63230510548352,23937.44754770521,6924.953312085211,0.8987404311573655,0.001921489764681211,0.0001049240014653128,0.07696706602406764,0.02226608905242047
2017-02-28 00:00:00 +0000,312878.3241149716,281190.3080512479,602.2094452241932,32.80288072169219,24091.03687981913,6961.966857958711,0.8987209607653117,0.001924740062858758,0.0001048422923335472,0.07699810125218687,0.02225135562730909
2017-03-01 00:00:00 +0000,309975.5927121733,278586.8584554981,596.6741702429204,32.4645684525921,23867.86390181202,6891.731616167634,0.8987380458505291,0.001924906941937716,0.0001047326602992802,0.07699917175083666,0.02223314279639729
2017-03-02 00:00:00 +0000,309523.3502895847,278200.846018651,594.1209426701205,32.23989398300773,23802.33743857315,6893.805995707481,0.8988040668284673,0.001919470508813862,0.0001041598120233728,0.0768999735118662,0.02227232933882938
2017-03-03 00:00:00 +0000,310384.1410151247,278969.1032078149,594.620172211317,32.29480291260372,23863.15598497578,6924.966847210067,0.8987865884366205,0.001915755651260358,0.0001040478511788076,0.07688265227382528,0.02231095578711485
2017-03-04 00:00:00 +0000,311538.5298434963,279974.9669038505,598.3956874571285,32.30546572068889,23993.38861649003,6939.473169978029,0.8986848819133157,0.001920775859595078,0.0001036965338987694,0.07701579842642027,0.02227484726677026
2017-03-05 00:00:00 +0000,313469.8225650647,281671.1160020981,603.18835964865,32.51234179367049,24167.95366978535,6995.052191738886,0.8985589544066356,0.001924231030320153,0.0001037176131585111,0.0770981827597423,0.02231491419014337
2017-03-06 00:00:00 +0000,312367.1358101792,280725.0797583624,601.0428053126835,32.3522173841668,24042.84772247855,6965.813306641482,0.8987023523785638,0.001924155061171122,0.0001035711304912267,0.07696983762430445,0.02230008380546954
2017-03-07 00:00:00 +0000,311116.658707968,279708.4593957438,596.5907617268546,32.36013540456729,23849.8505838096,6929.397831283176,0.8990468737911403,0.001917578969266474,0.0001040128662314491,0.07665886707209865,0.02227266730126305
2017-03-08 00:00:00 +0000,310880.3149851484,279472.1251662123,597.4457149279008,32.09215473190358,23860.08263824108,6918.569311035184,0.8989701556998342,0.001921786893957703,0.0001032299350746499,0.07675005938983606,0.02225476808129747
2017-03-09 00:00:00 +0000,312814.1263709657,281079.756817686,603.1639602335116,32.45056363349416,24143.70023778013,6955.054791632609,0.89855199341079,0.001928186451267295,0.0001037375262107284,0.0771822568177377,0.02223382579399442
2017-03-10 00:00:00 +0000,312186.3279174558,280569.9345277355,600.1427345978396,32.58556688962413,24032.67755303007,6950.987535202711,0.8987258871949068,0.001922386347285912,0.0001043785841199297,0.07698183874145981,0.0222655091322276
2017-03-11 00:00:00 +0000,310395.209372855,278913.1260203044,598.5073397897021,32.41843986612142,23938.92889860635,6912.228674288498,0.8985741970175399,0.001928210622190238,0.0001044424620200228,0.077124028257312,0.02226912164093791
2017-03-12 00:00:00 +0000,310077.4206900843,278660.3908302839,596.4487789111647,32.25796502797256,23874.92940994176,6913.393705919503,0.8986800464545883,0.001923547924204718,0.0001040319703259326,0.07699667185313772,0.02229570179774325
2017-03-13 00:00:00 +0000,308656.6893752359,277398.2759178444,592.9581774840045,32.03464237320517,23751.09808283795,6882.322554696283,0.8987275684169916,0.001921092909679795,0.0001037872933777905,0.07694988931201679,0.02229766206793399
2017-03-14 00:00:00 +0000,303885.4900841138,273014.2888585213,586.8848186698493,31.65419822839366,23479.45302333127,6773.209185362934,0.8984117299676023,0.001931269632213775,0.0001041648886218028,0.0772641464942347,0.02228868901732738
2017-03-15 00:00:00 +0000,309575.0446166063,278269.0588733129,593.8403526606501,32.4415390774541,23772.56546103735,6907.138390517975,0.8988743237296005,0.001918243614875652,0.0001047937798656587,0.07679096191515865,0.02231167696049962
2017-03-16 00:00:00 +0000,308617.5796927765,277326.1367657277,593.1855587626285,32.55710243731609,23777.32269326761,6888.377572581255,0.8986077106877746,0.001922073134502365,0.0001054933502807135,0.07704461527090428,0.02232010755653815
2017-03-17 00:00:00 +0000,311079.6485141957,279567.0099640459,597.7014817039177,32.40195404165133,23963.58949232777,6918.945622076469,0.8986991315546901,0.001921377642538523,0.000104159671635262,0.07703361376028502,0.02224171737085119
2017-03-18 00:00:00 +0000,309291.3032585095,277952.6541178357,594.0717483687756,32.29494722238748,23823.27037093413,6889.012074148449,0.8986759446175552,0.00192075154428847,0.000104415956356183,0.07702534833649151,0.02227353954530861
2017-03-19 00:00:00 +0000,305833.6948736074,274812.5849484769,588.2426079284602,32.09597196095126,23592.58172386775,6808.189621373292,0.8985686978082954,0.001923406798494079,0.0001049458333039976,0.07714186539719867,0.02226108416270787
2017-03-20 00:00:00 +0000,305125.88978822,274232.0644103512,585.1619986038307,32.04269454077145,23476.73661111627,6799.884073607999,0.8987505603037768,0.001917772362777792,0.0001050146697253762,0.07694114920045252,0.02228550346326765
2017-03-21 00:00:00 +0000,306677.1337120757,275644.9146309541,587.7933067166035,32.02977618776083,23568.8072118076,6843.588786409673,0.8988114349919017,0.001916651885981347,0.0001044413575934619,0.07685218303212396,0.02231528873239955
